.pl 16959
CisloKarty;NazevZbozi;NazevZbozi2;MernaJednotka;NakupCena;SazbaD;Rabat;Pocet;VPal;VKart;VFol;MinFol;CisloDodavatele;NazevDodavatele;KodZbozi;PodKodZbozi;PrumProdDen;Priznak;Zobrazovat;Pozice;DodCislo
3768$;||200729$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3769$;\o\Odlivka 0.04l 50ks$; $;bal$;32.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3770$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3771$;\D\Herkules 5kg$; $;ks$;325.06$;21$;23.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
3772$;\o\Kart·Ë sudov˝ ruËnÌ fÌbr 19x7x5cm$; $;ks$;61.09$;21$;26.00$;0$;0$;30$;0$;N$;00075$;Kart·Ëovna KoloveË,spo. s r.o.$;0000$;0000$;0$;O$;A$;5C61$; 
3773$;\O\Pr·öek Ariel 140d·vek/9,8kg Regular$; $;ks$;549.50$;21$;23.00$;0$;0$;0$;0$;N$;00032$;Procter & Gamble Rakovnik$;0000$;0000$;0$; $;A$; $; 
3774$;Okna Primo 1l MR$;novÏ kart po 12ks$;ks$;12.00$;21$;38.20$;172$;0$;12$;0$;N$;00116$;Primo group s.r.o.$;0002$;0011$;3$; $;A$;3H33$; 
3775$;\S1\Real ECO univerzal 1l$; $;ks$;28.73$;21$;23.00$;0$;0$;10$;0$;N$;00001$;Zenit s.r.o. »·slav$;0000$;0000$;0$; $;A$; $;31257
3776$;LeötÏnka Pronto spray multis.Limetka 250$; $;ks$;51.50$;21$;42.30$;106$;0$;12$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0002$;0013$;2$; $;A$;3F43$;709005
3777$;Krystal Sanan 5l dezinf. +plÌsnÏ s vunÌ$; $;kan$;72.08$;21$;25.00$;57$;96$;0$;0$;N$;00638$;Cormen Byst¯ice$;0002$;0009$;1$; $;A$;2L23$;VBSDO50098
3778$;Kov·nÌ na s·lov˝ smet·k$; $;ks$;17.75$;21$;28.00$;2$;0$;0$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0001$;0$; $;A$;5L51$; 
3779$;\D\Tagal 50g mix$; $;ks$;22.61$;21$;21.00$;0$;0$;12$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
3780$;\o\Orkan Profi lesk 40kg$; $;ks$;3145.00$;21$;23.00$;0$;0$;0$;0$;N$;00685$;Atotech - M.A.G.CZ,a.s.$;0000$;0000$;0$; $;A$;3A22$; 
3781$;\o\Obuv sand·l d·m.p¯ezka bez paty 35-42$; $;p·r$;353.25$;21$;28.00$;0$;0$;0$;0$;N$;00465$;Osapo s.r.o.$;0000$;0000$;0$;O$;A$; $;91542
3782$;\o\Lahev s pumpou 250ml$; $;ks$;10.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3783$;\S4\UtÏrka övÈdsk· 40x40cm$; $;ks$;10.50$;21$;30.00$;0$;0$;0$;0$;N$;00590$;Zempomarket a.s. BeËv·ry$;0000$;0000$;0$; $;A$; $; 
3784$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3785$;KuchynÏ krystal 750ml MR$; $;ks$;25.77$;21$;25.20$;29$;0$;18$;0$;N$;00638$;Cormen Byst¯ice$;0002$;0004$;1$; $;A$;2H52$;VBDKU07599
3786$;\o\Barva Balakryl 0440 0,7kg modr˝$; $;ks$;148.83$;21$;25.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;1$; $;A$;3A12$; 
3787$;OdÏv kalhoty lacl d·mskÈ 36-52$; $;ks$;178.50$;21$;28.00$;0$;0$;0$;0$;N$;00465$;Osapo s.r.o.$;0009$;0002$;0$;O$;A$; $; 
3788$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3789$;\D\OVO pr·ökov· barva mix$; $;ks$;3.63$;21$;23.00$;0$;0$;12$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;2$; $;A$; $; 
3790$;||190103$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3791$;Chloramin T 1kg s·Ëek$; $;ks$;152.97$;21$;26.50$;116$;420$;14$;0$;N$;01082$;Schulke CZ, s.r.o.$;0002$;0009$;1$; $;A$;1D25$;2090810
3792$;Sanytol dezinf.vlh.utÏrky 36ks univerzal$; $;bal$;52.64$;21$;26.00$;13$;0$;10$;0$;N$;00095$;Marca cz s.r.o. Praha$;0010$;0002$;1$; $;A$;2F23$; 
3793$;Jar tablety do myËky Yellow A.One 96k$; $;ks$;236.59$;21$;29.40$;2$;0$;2$;0$;N$;00032$;Procter & Gamble Rakovnik$;0002$;0003$;0$; $;A$;2J23$;195215
3794$;OdÏv montÈrkov· kombinÈza S-XL$; $;ks$;384.80$;21$;28.00$;0$;0$;0$;0$;N$;00465$;Osapo s.r.o.$;0009$;0002$;0$;O$;A$; $; 
3795$;\O\Rukavice jedno.Touch N Touff Ë.L 100$; $;bal$;313.72$;21$;28.00$;0$;0$;0$;0$;N$;00465$;Osapo s.r.o.$;0000$;0000$;0$; $;A$; $; 
3796$;\o\Sanytol univerz·lnÌ spray 500ml GREP$; $;ks$;47.06$;21$;28.00$;0$;0$;12$;0$;N$;00095$;Marca cz s.r.o. Praha$;0000$;0000$;0$; $;A$; $; 
3797$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3798$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3799$;\o\Stojan prumyslovÈ role Katrin 999805$;na podlahu max.öÌ¯e role 35cm$;ks$;918.00$;21$;28.00$;0$;0$;0$;0$;N$;00981$;Miroslav KuËera - Kuku papÌr$;0000$;0000$;0$; $;A$;5B11$; 
3800$;||180626$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3801$;\D\Vanaxa tekut˝ pÌsek 600g$; $;ks$;14.82$;21$;21.00$;0$;0$;10$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
3802$;\D\Herkules super 60g$; $;ks$;25.84$;21$;23.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
3803$;||180530$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3804$;Krystal Pine Sanan 750ml$; $;ks$;21.70$;21$;25.00$;101$;0$;17$;0$;N$;00638$;Cormen Byst¯ice$;0010$;0002$;0$; $;A$;1H12$;VBSDP10098
3805$;\O\Suma Bar L66 5l$;NC 2020$;ks$;515.00$;21$;28.00$;0$;0$;2$;0$;N$;00858$;Diversey »esk· republika s.r.o$;0000$;0000$;0$; $;A$;6000$; 
3806$;Aviv·û Wansou 1l Hory modr·$; $;ks$;24.55$;21$;25.00$;57$;0$;10$;0$;N$;00179$;Tomil s.r.o.$;0001$;0004$;1$; $;A$;2D13$;8302
3807$;Ceresit Stop vlhkosti p¯Ìstroj$; $;ks$;237.86$;21$;30.00$;6$;0$;6$;0$;N$;00772$;DISTRIMO$;0006$;0003$;0$; $;A$;3A11$;.
3808$;\D\MazacÌ tuk na kola 50g$; $;ks$;18.02$;21$;21.00$;0$;0$;15$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$;2F13$; 
3809$;\o\Dezinfekce z·chod.prkÈnka 300ml CWS$; $;ks$;179.00$;21$;31.00$;0$;0$;12$;0$;N$;00943$;CWS-boco »esk· republika s.r.o.$;0000$;0000$;0$; $;A$; $; 
3810$;SG Mitia 400ml 2v1 Ice challenge$; $;ks$;21.00$;21$;25.90$;34$;0$;12$;0$;N$;00179$;Tomil s.r.o.$;0004$;0011$;1$; $;A$;3I54$;6326
3811$;\o\Autosmet·Ëek se ökrabkou na led$; $;ks$;21.90$;21$;30.00$;0$;0$;0$;0$;N$;00975$;Velkoobchod FAVE s.r.o.$;0000$;0000$;0$; $;A$; $;500001
3812$;\o\Imagin SC 11 na n·dobÌ 5kg$; $;ks$;720.80$;21$;28.00$;0$;0$;0$;0$;N$;00685$;Atotech - M.A.G.CZ,a.s.$;0000$;0000$;0$; $;A$;   0$; 
3813$;||201111$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3814$;ZubnÌ pasta Odol Herbal 75ml$; $;ks$;20.28$;21$;28.20$;31$;0$;12$;0$;N$;00167$;GlaxoSmithKline spol.s r.o.$;0004$;0005$;0$; $;A$;5F22$;8590335013049
3815$;\o\Pap.ruË.role Tork 2vr.128207$; $;kar$;656.00$;21$;33.00$;0$;0$;0$;0$;N$;00527$;SCA Hygiene products s.r.o.$;0000$;0000$;0$;O$;A$; $; 
3816$;Kart·Ë silniËnÌ 40cm Ëern˝ s holÌ 140cm$; $;ks$;92.00$;21$;25.00$;18$;0$;3$;0$;N$;00079$;KART¡»OVNY spol. s r.o.$;0007$;0001$;1$; $;A$;5M54$;2737040
3817$;\O\Barva Balakryl 0620 0,7kg ûlut˝$; $;ks$;131.10$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
3818$;\o\Dezox 5l dezinfekËnÌ$; $;ks$;493.50$;21$;24.20$;0$;0$;0$;0$;N$;00602$;MPD plus RakovnÌk$;0000$;0000$;0$;O$;A$;6000$; 
3819$;||210111$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3820$;\o\Satur Max univ.1l ûlut˝$; $;ks$;16.00$;21$;23.00$;0$;0$;8$;0$;N$;00219$;Alter s.r.o. Hradec Kralove$;0000$;0000$;0$; $;A$; $; 
3821$;Koö PVC 12L kulat˝ pln˝ Ëern˝$; $;ks$;32.90$;21$;24.30$;2$;0$;0$;0$;N$;00975$;Velkoobchod FAVE s.r.o.$;0003$;0003$;0$; $;A$;5A23$;180003
3822$;||201110$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3823$;M˝dlov˝ ËistiË Alex 2v1 D¯evo 750ml$;ËistÌ+leötÌ$;ks$;59.37$;21$;24.00$;41$;0$;12$;0$;N$;00095$;Marca cz s.r.o. Praha$;0002$;0013$;1$; $;A$;2H21$;42181042
3824$;\o\Mop komplet Quick max bez vÏdra$; $;ks$;187.50$;21$;26.00$;0$;0$;0$;0$;N$;00153$;Mapa spontex Volf s.r.o.$;0000$;0000$;0$; $;A$;5I14$; 
3825$;\O\Roundup Expes 6H 1200ml MR$;Super Diskont 147.9$;Ks$;170.10$;21$;30.00$;0$;0$;15$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$; $;A$;6000$;670245
3826$;\o\Rohoû gumov· kosoËtverec 30x45cm$; $;ks$;105.99$;21$;28.00$;0$;0$;0$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0000$;0000$;0$; $;A$;5D32$; 
3827$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3828$;OsvÏûovaË CAR AmbiPur SKLO komplet Ocean$; $;ks$;63.69$;21$;26.10$;5$;0$;6$;0$;N$;00032$;Procter & Gamble Rakovnik$;0006$;0001$;0$; $;A$;3G52$; 
3829$;\o\N·dobÌ Robeta 5l$;pro Pa¯Ìzkovou$;ks$;45.25$;21$;26.00$;0$;72$;0$;0$;N$;00048$;Solira Company s.r.o.$;0000$;0000$;2$;O$;A$;1B25$;1240
3830$;||180109$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3831$;||181106$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3832$;||190612$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3833$;\O\S·Ëek papÌrov˝ svaËinov˝ 100ks 500g$;10+5x22cm$;bal$;17.82$;21$;30.00$;0$;0$;0$;0$;N$;00217$;Wimex s.r.o. Nachod$;0000$;0000$;0$; $;A$; $;65605
3834$;OdÏv pl·öt kucha¯sk˝ bez ruk·vu 40-68$; $;ks$;165.65$;21$;28.00$;0$;0$;0$;0$;N$;00465$;Osapo s.r.o.$;0009$;0002$;0$;O$;A$;2F13$; 
3835$;Pytle 120L/40mi 70x110cm role-25ks ûlut·$; $;rol$;48.25$;21$;26.40$;132$;400$;10$;0$;N$;01029$;PYTLÕK, a.s.$;0003$;0002$;5$; $;A$;3E12$;05.040800
3836$;\O\Suma Quicksan D4.3  750ml$; $;ks$;84.83$;21$;28.00$;0$;0$;6$;0$;N$;00858$;Diversey »esk· republika s.r.o$;0000$;0000$;0$; $;A$; $; 
3837$;Krystal 750ml MR UNI dezinfekce bez chlo$; $;ks$;41.59$;21$;27.80$;734$;576$;18$;0$;N$;00638$;Cormen Byst¯ice$;0010$;0002$;5$; $;A$;1H13$;VBUDD07599
3838$;SG Radox 250ml MEN Feel Wild$; $;ks$;18.99$;21$;30.10$;1$;0$;6$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$;D$;A$;0000$;795186
3839$;\o\Barva S 2321/1000 0.7kg bÌl·$; $;ks$;115.47$;21$;23.00$;0$;0$;0$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$; $;A$; $; 
3840$;\O\Rohoû d¯evÏn· kart·Ëov· 89x44x2cm$; $;ks$;467.50$;21$;28.00$;0$;0$;0$;0$;N$;00088$;Kart·Ëovny VALA$;0000$;0000$;0$; $;A$; $; 
3841$;Motouz POP 2kg   1200 m/kg$; $;ks$;157.90$;21$;24.30$;6$;0$;2$;0$;N$;00104$;JUTA, a.s. Olomouc$;0008$;0001$;0$; $;A$;5F63$; 
3842$;\O\Ork·n Profi Ultra 30kg$; $;ks$;1917.60$;21$;28.00$;0$;0$;0$;0$;N$;00685$;Atotech - M.A.G.CZ,a.s.$;0000$;0000$;0$; $;A$; $; 
3843$;\o\Pytle do skartovaËky 530x340x1000 5ks$; $;bal$;203.00$;21$;28.00$;0$;0$;0$;0$;N$;00258$;N·pravnÌk Kamil$;0000$;0000$;0$; $;A$;6000$; 
3844$;SG Authentic 400ml Ice lime ûlut·$; $;ks$;26.50$;21$;24.00$;25$;0$;12$;0$;N$;00179$;Tomil s.r.o.$;0004$;0011$;1$; $;A$;3I56$;6531
3845$;GumovÈ rukavice technic 300/0,65 Ë.8-8,5$;dÈlka 300mm$;par$;38.22$;21$;25.00$;120$;0$;12$;12$;N$;00936$;VULKAN - Medical,a.s.$;0009$;0001$;1$; $;A$;3B42$;9084-8
3846$;||210112$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3847$;||191218$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3848$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3849$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3850$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3851$;\O\Aceton 4l$; $;ks$;164.52$;21$;28.00$;0$;0$;0$;0$;N$;00029$;Severochema v.d. Liberec$;0000$;0000$;0$; $;A$; $; 
3852$;\o\Incidin Liquid 600ml rozpraöovaË$;NC 2020$;ks$;104.99$;21$;28.00$;0$;0$;12$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $; 
3853$;\O\WC pisoar Cleamen 322 12ks + sÌtko$; $;ks$;252.96$;21$;28.00$;0$;0$;0$;0$;N$;00638$;Cormen Byst¯ice$;0000$;0000$;0$; $;A$;6000$; 
3854$;||201126$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3855$;\O\Sidolux 750ml voskov·nÌ d¯evÏn˝ch pod$; $;ks$;60.90$;21$;28.00$;0$;0$;0$;0$;N$;00287$;Solvent »R  s.r.o.$;0000$;0000$;0$; $;A$; $; 
3856$;\o\D·vkovaË Tork 561500 na pÏnovÈ m˝dlo$; $;ks$;527.50$;21$;28.00$;0$;0$;0$;0$;N$;00527$;SCA Hygiene products s.r.o.$;0000$;0000$;0$; $;A$; $; 
3857$;SG Radox 250ml Refreshed/ Active$; $;ks$;16.07$;21$;53.80$;90$;0$;6$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0004$;0011$;0$; $;A$;3I62$; 
3858$;Lopatka plechov· velk·  24x23cm modr· /6$;balenÌ 48 a novÏ 50$;ks$;32.95$;21$;25.90$;135$;0$;50$;0$;N$;00590$;Zempomarket a.s. BeËv·ry$;0007$;0003$;6$; $;A$;5I17$;1531
3859$;WC ËistiË Bref Jumbo 700ml Fresh modr˝$; $;ks$;25.50$;21$;30.30$;1$;0$;12$;0$;N$;00030$;Henkel CR s.r.o. Praha$;0002$;0008$;4$; $;A$;1G34$;717361
3860$;\o\WC koöÌËek z·vÏsn˝-samost/n·hr Krysta$;pro WC gel 750ml Krystal$;Ks$;5.10$;21$;23.00$;0$;0$;0$;0$;N$;00638$;Cormen Byst¯ice$;0000$;0000$;0$; $;A$;2F22$;O0901290
3861$;||190111$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3862$;\o\Karcher RM764 10l$; $;ks$;2565.00$;21$;30.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$;6000$; 
3863$;SG Radox 250ml Relaxed$; $;ks$;18.20$;21$;35.80$;0$;0$;6$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$;D$;A$;3I62$; 
3864$;||190104$; $;ks$;2565.00$;21$;30.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3865$;\o\Rohoû textilnÌ Arcos 120x80cm Ëern·$; $;ks$;1126.00$;21$;28.00$;0$;0$;0$;0$;N$;01058$;VÏra NiûnÌkov· NIMPEX$;0000$;0000$;0$; $;A$; $; 
3866$;\o\Into XL Fresh 5l$;NC 2019$;ks$;541.50$;21$;23.00$;0$;0$;2$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $; 
3867$;\O\Ceresit Re-New 100ml obnovovaË siliko$; $;ks$;81.00$;21$;23.00$;0$;0$;0$;0$;N$;00772$;DISTRIMO$;0000$;0000$;0$; $;A$; $; 
3868$;\o\S·Ëky do vysavaËe Eta Baggin 7468 4ks$; $;bal$;100.50$;21$;23.00$;0$;0$;0$;0$;N$;00811$;Internet$;0000$;0000$;0$; $;A$; $; 
3869$;||181106$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3870$;|Barel 50l-Milit autoËistiË ˙Ëtovan˝$; $;ks$;300.00$;21$;0.00$;14$;0$;0$;0$;N$;00048$;Solira Company s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
3871$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3872$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3873$;||191102$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3874$;||190612$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3875$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3876$;Arva 4l oplachov· kanystr$; $;ks$;376.24$;21$;24.00$;4$;0$;0$;0$;N$;00228$;OMA CZ, a.s. Straz p.R.$;0006$;0001$;0$; $;A$;3G23$; 
3877$;Pytle 240L/40mi 120x150cm role-8ks Fino$; $;rol$;88.20$;21$;25.10$;148$;0$;12$;0$;N$;00383$;Sarantis Czech Republic,s.r.o.$;0003$;0002$;2$; $;A$;3E54$;8571004513
3878$;Koö PVC 60L kulat˝ bez vÌka 67x39cm$; $;ks$;153.50$;21$;25.00$;17$;0$;0$;0$;N$;00986$;GENEXVS spol.s .r.o.$;0003$;0003$;0$; $;A$;6000$;112304620
3879$;\o\VaniËka DUO 200122$; $;ks$;250.00$;21$;30.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$;5I51$; 
3880$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3881$;\O\Rohoû textilnÌ Arcos 105x55cm olemov.$; $;ks$;741.00$;21$;28.00$;0$;0$;0$;0$;N$;01058$;VÏra NiûnÌkov· NIMPEX$;0000$;0000$;0$; $;A$; $; 
3882$;\O\Spray Chrom zlat˝ 400ml$; $;ks$;90.25$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$; $; 
3883$;\O\Spray RAL 9010 bÌl· 400ml lesk$; $;ks$;74.00$;21$;27.80$;0$;0$;0$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$; $;A$;2F13$; 
3884$;\o\Ubrousky skl·danÈ 200ks Karko 3320$; $;bal$;14.20$;21$;23.00$;0$;0$;30$;0$;N$;00358$;KARKO PAPER s.r.o.$;0000$;0000$;0$; $;A$; $; 
3885$;Mop drû·k FW 80cm s kloubem$; $;ks$;112.95$;21$;33.90$;22$;0$;0$;0$;N$;00087$;Eastmop spol.s r.o.$;0003$;0005$;0$; $;A$;5G52$;461000
3886$;OsvÏûovaË spray Glade 300ml Oce·n$;n·hrada Oce·n$;ks$;34.54$;21$;38.30$;15$;0$;12$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0002$;0010$;2$; $;A$;3F64$;725015
3887$;\O\TekutÈ m˝dlo 500ml Isolda dezinf.pump$; $;ks$;80.13$;21$;28.00$;0$;0$;15$;0$;N$;00638$;Cormen Byst¯ice$;0000$;0000$;0$; $;A$;2F32$;ZSV02005098
3888$;\o\Rilan Scheuermilch 750ml$; $;ks$;78.40$;21$;23.00$;0$;0$;6$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $; 
3889$;\o\Diesin Maxx 5l$; $;ks$;590.30$;21$;25.00$;0$;0$;2$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $; 
3890$;OdÏv jednor·z.oblek velikost L/XL$;antistatick˝$;ks$;127.77$;21$;25.00$;173$;0$;0$;0$;N$;00086$;ZVG$;0009$;0002$;0$;X$;A$;5L33$;30443-90
3891$;||180530$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3892$;N·plast textilnÌ 8cm x 1m 1663$; $;ks$;20.10$;15$;27.00$;98$;0$;100$;0$;N$;00594$;MEDIPLAST CZ, v˝robnÌ druûstvo$;0008$;0008$;0$; $;A$;3E82$; 
3893$;\o\Barva Eternal bÌl˝ 9003 5kg lesk$; $;ks$;760.00$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$; $; 
3894$;\o\Barva Eternal sl.kost 1015 5kg lesk$; $;ks$;760.00$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$; $; 
3895$;\o\Strip a Way 5l$;NC 2019$;ks$;628.50$;21$;33.00$;0$;0$;2$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$;O$;A$; $; 
3896$;\o\PAD ruËnÌ Super s melaninem 25x11,5cm$; $;ks$;60.00$;21$;28.00$;3$;0$;0$;0$;N$;00641$;HMS-hygienickÈ systÈmy / Koder$;0000$;0000$;0$; $;A$;2F15$;SIT-4098080
3897$;\o\Lahev 500ml Oasis PRO 64$; $;ks$;22.50$;21$;23.00$;0$;0$;0$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $; 
3898$;WC souprava vysok· mix barev$;prumÏr cca 65mm$;ks$;28.50$;21$;27.90$;43$;0$;12$;0$;N$;00975$;Velkoobchod FAVE s.r.o.$;0007$;0005$;1$; $;A$;5L81$;151014
3899$;StÏrka podlaha kovov· 75cm obyË$; $;ks$;65.19$;21$;32.70$;29$;0$;0$;0$;N$;00430$;LEVIOR s.r.o.$;0003$;0008$;0$; $;A$;5C34$;15888
3900$;\o\Pytle 120L/80mi 70x110cm 15ks modr˝$; $;rol$;50.25$;21$;28.00$;0$;0$;10$;0$;N$;01029$;PYTLÕK, a.s.$;0000$;0000$;0$; $;A$;6000$;05.080620
3901$;\o\Karcher RM780 10l$; $;ks$;1778.00$;21$;30.00$;0$;0$;0$;0$;N$;00210$;»istÌcÌ stroje$;0000$;0000$;0$; $;A$; $; 
3902$;\o\Z·sobnÌk ubr.Tork ûirafa 272208A Ëern$; $;ks$;25.00$;21$;230.30$;0$;0$;0$;0$;N$;00527$;SCA Hygiene products s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
3903$;MD SPECI¡L spray 300ml$; $;ks$;50.06$;21$;25.20$;18$;0$;10$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0006$;0003$;1$; $;A$;3G11$;13200721
3904$;WC ËistiË Bref Jumbo 700ml zelen˝/Lemoni$;novÏ bal.12ks$;ks$;25.63$;21$;29.50$;55$;0$;12$;0$;N$;00030$;Henkel CR s.r.o. Praha$;0002$;0008$;3$; $;A$;1G34$;717363
3905$;||180530$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
3906$;\o\Koupelna HG pÏnov˝ Ëis.vod.k·men 500m$;s MR$;ks$;90.48$;21$;25.00$;0$;0$;0$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$; $;A$;2F00$; 
3907$;\o\Eloma Multiclean mycÌ 10l$; $;ks$;1577.00$;21$;28.00$;0$;0$;0$;0$;N$;00211$;ENDERS$;0000$;0000$;0$; $;A$; $;6312
