.pl 16959
CisloVydejky;DatumVydeje;CisloOdberatele;NazevOdberatele;CisloKarty;NazevZbozi;MernaJednotka;Rabat;ProdCena;SazbaD;VKart;Vydano;Zisk
00036$;737812$;01568$;Nabídky pro zákazníky$;3005$;Krém na ruce Isolda 100ml mìsíèek$;ks$;0.00$;13.81$;21$;25$;1$;2.99
00036$;737812$;01568$;Nabídky pro zákazníky$;1418$;Toaletní papír 1vrs.400 Cerepa/Recy  30m$;rol$;0.00$;2.36$;21$;64$;1$;0.70
00036$;737812$;01568$;Nabídky pro zákazníky$;5988$;Toaletní papír Gigant 2vrs.190 Celuloza$;rol$;0.00$;15.62$;21$;6$;1$;4.17
00036$;737812$;01568$;Nabídky pro zákazníky$;3161$;Toaletní papír 3vrs.150 Linteo celul.  8$;rol$;0.00$;3.97$;21$;80$;1$;0.76
00036$;737812$;01568$;Nabídky pro zákazníky$;3275$;MICCI Classic plus 10ks s køidélky$;ks$;0.00$;10.45$;21$;24$;1$;2.15
00036$;737812$;01568$;Nabídky pro zákazníky$;4056$;Papírové ruèníky ZZ 2vr.60116 celuloza$;bal$;0.00$;14.85$;21$;20$;1$;3.45
00036$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00036$;737812$;01568$;Nabídky pro zákazníky$;2788$;Leštìnka Pronto spray multis.Jasmín 250m$;ks$;0.00$;73.29$;21$;12$;1$;21.35
00036$;737812$;01568$;Nabídky pro zákazníky$;0537$;Savo  4kg kanystr$;kan$;0.00$;103.25$;21$;0$;1$;27.94
00036$;737812$;01568$;Nabídky pro zákazníky$;3791$;Chloramin T 1kg sáèek$;ks$;0.00$;193.51$;21$;14$;1$;40.54
00036$;737812$;01568$;Nabídky pro zákazníky$;0542$;Savo plíseò MR 500ml$;ks$;0.00$;49.82$;21$;20$;1$;12.16
00036$;737812$;01568$;Nabídky pro zákazníky$;1770$;Osvìovaè spray Fresh Air 300ml Lily$;ks$;0.00$;16.44$;21$;12$;1$;5.53
00037$;737812$;01568$;Nabídky pro zákazníky$;2798$;Sáèky do koše 60l 58x68 /7mi 20k TopStar$;rol$;0.00$;11.16$;21$;40$;1$;3.16
00037$;737812$;01568$;Nabídky pro zákazníky$;4098$;Pytle 120L/80mi 70x110cm role-15ks èerné$;rol$;0.00$;62.34$;21$;10$;1$;13.14
00037$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00037$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00037$;737812$;01568$;Nabídky pro zákazníky$;2933$;ECO Real Green Clean 750ml WC èistiè$;ks$;0.00$;26.23$;21$;12$;1$;5.41
00037$;737812$;01568$;Nabídky pro zákazníky$;4247$;Koupelna Krystal ECO 750ml MR$;ks$;0.00$;39.51$;21$;18$;1$;8.30
00037$;737812$;01568$;Nabídky pro zákazníky$;0614$;\o\Leštìnka Real prach 300ml pozor 1ks$;ks$;0.00$;30.33$;21$;0$;1$;7.18
00037$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00037$;737812$;01568$;Nabídky pro zákazníky$;2416$;Hadr na podlahu PETR 60x70cm oranovı$;ks$;0.00$;11.48$;21$;100$;1$;2.50
00037$;737812$;01568$;Nabídky pro zákazníky$;1698$;Rukavice latex jednorázové 100ks M pudro$;kra$;0.00$;266.00$;21$;10$;1$;64.79
00037$;737812$;01568$;Nabídky pro zákazníky$;3943$;Utìrka Švédská MMS 210g 40x40cm modrá$;ks$;0.00$;11.76$;21$;200$;1$;2.46
00037$;737812$;01568$;Nabídky pro zákazníky$;1954$;Houbièka nádobí s drákou po 10ks 10x7cm$;tyè$;0.00$;19.91$;21$;50$;1$;5.47
00037$;737812$;01568$;Nabídky pro zákazníky$;0317$;Tekuté mıdlo 5l Antibakter. Riva$;kan$;0.00$;92.51$;21$;0$;1$;21.24
00037$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00037$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00037$;737812$;01568$;Nabídky pro zákazníky$;3292$;Toaletní papír Gigant 2vrs.230 Celuloza$;rol$;0.00$;20.59$;21$;6$;1$;4.84
00037$;737812$;01568$;Nabídky pro zákazníky$;5992$;Toaletní papír Gigant 2vrs.280 Celuloza$;rol$;0.00$;28.01$;21$;6$;1$;6.51
00037$;737812$;01568$;Nabídky pro zákazníky$;1770$;Osvìovaè spray Fresh Air 300ml Lily$;ks$;0.00$;16.44$;21$;12$;1$;5.53
00037$;737812$;01568$;Nabídky pro zákazníky$;4748$;Krystal dezinfekce podlah 5l bezchloru$;kan$;0.00$;168.26$;21$;0$;1$;33.76
00037$;737812$;01568$;Nabídky pro zákazníky$;3403$;Utìrka UNI víceuèelová 3ks 38x38cm$;bal$;0.00$;9.50$;21$;80$;1$;1.91
00037$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00038$;737815$;01568$;Nabídky pro zákazníky$;0526$;Avivá Robeta/Obzor 1l modrá koncentrát$;Ks$;0.00$;19.96$;21$;12$;1$;3.86
00038$;737815$;01568$;Nabídky pro zákazníky$;3792$;Sanytol dezinf.vlh.utìrky 36ks univerzal$;bal$;0.00$;66.33$;21$;10$;1$;13.69
00038$;737815$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00038$;737815$;01568$;Nabídky pro zákazníky$;2416$;Hadr na podlahu PETR 60x70cm oranovı$;ks$;0.00$;11.48$;21$;100$;1$;2.50
00038$;737815$;01568$;Nabídky pro zákazníky$;5750$;Houbièka nadobí po 10ks 8x5x2.5cm$;tyè$;0.00$;6.86$;21$;48$;1$;1.51
00038$;737815$;01568$;Nabídky pro zákazníky$;0728$;Louh hydroxid sodnı 1kg$;ks$;0.00$;34.53$;21$;8$;1$;7.53
00038$;737815$;01568$;Nabídky pro zákazníky$;2171$;Vìdro PVC 12l s vılevkou$;ks$;0.00$;39.52$;21$;0$;1$;8.62
00038$;737815$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00038$;737815$;01568$;Nabídky pro zákazníky$;3821$;Koš PVC 12L kulatı plnı èernı$;ks$;0.00$;40.89$;21$;0$;1$;7.99
00038$;737815$;01568$;Nabídky pro zákazníky$;2670$;Univerzál Cif Briliance 1l Oceán$;ks$;0.00$;32.61$;21$;15$;1$;6.31
00038$;737815$;01568$;Nabídky pro zákazníky$;5963$;WC èistiè Hit 750g gelovı dezinfekèní$;ks$;0.00$;25.57$;21$;12$;1$;14.35
00038$;737815$;01568$;Nabídky pro zákazníky$;0306$;Cleamen 112 1l okna a rámy$;ks$;0.00$;44.65$;21$;12$;1$;8.93
00038$;737815$;01568$;Nabídky pro zákazníky$;2325$;Cleamen 240 1,1 kg trouby,gril MR$;ks$;0.00$;106.89$;21$;12$;1$;21.79
00038$;737815$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00038$;737815$;01568$;Nabídky pro zákazníky$;5769$;Leštìnka Pronto spray hnìdá 400ml$;ks$;0.00$;82.57$;21$;12$;1$;28.21
00038$;737815$;01568$;Nabídky pro zákazníky$;5673$;Tekuté mıdlo 500ml Vione rùové$;ks$;0.00$;13.97$;21$;10$;1$;3.47
00038$;737815$;01568$;Nabídky pro zákazníky$;2102$;Tekuté mıdlo 5l Clear Body Natural/Blue$;kan$;0.00$;42.04$;21$;0$;1$;15.14
00038$;737815$;01568$;Nabídky pro zákazníky$;2797$;Mıdlo Solvina 100g$;ks$;0.00$;4.80$;21$;56$;1$;1.67
00038$;737815$;01568$;Nabídky pro zákazníky$;4570$;\o\Ocet 1L$;ks$;0.00$;8.97$;15$;6$;1$;2.07
00038$;737815$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00039$;737816$;01568$;Nabídky pro zákazníky$;1034$;Respirátor oznaèen FFP2/ KN95 bez ventil$;ks$;0.00$;11.50$;21$;40$;1$;4.50
00039$;737816$;01568$;Nabídky pro zákazníky$;3998$;Respirátor oznaèen FFP3 bez ventilku$;ks$;0.00$;73.58$;21$;10$;1$;28.58
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;1213$;Solvina PROFI 450ml abrazivní$;ks$;-10.00$;18.40$;21$;18$;42$;157.50
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;0378$;Ruèník froté Comfort 50x100cm modrı$;ks$;-10.00$;75.93$;21$;50$;14$;322.42
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;3212$;Repelent Diffusil DRY 100ml$;ks$;-10.00$;64.88$;21$;12$;14$;196.00
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;2152$;Peodorant do bot spray 150ml$;ks$;-10.00$;44.91$;21$;6$;14$;167.44
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;6016$;Prášek Persil 18dávek Color$;ks$;-10.00$;108.97$;21$;8$;14$;616.14
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;3676$;Toaletní papír 2vrs.160 Tento Bílı   19m$;rol$;-10.00$;4.84$;21$;64$;44$;59.84
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;1086$;Krém na ruce Indulona mìsíèková 100g  /5$;ks$;-10.00$;25.78$;21$;25$;28$;162.96
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;3288$;Vojenské leštidlo 250g èerné$;ks$;-10.00$;78.88$;21$;12$;7$;160.02
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;3415$;\o\Impregnace  Kiwi 200ml$;ks$;-10.00$;76.37$;21$;6$;28$;685.44
00040$;737816$;00187$;Severoèeská servisní a.s.        TU$;3710$;\o\Opalovací krem Atrid F30 75ml$;ks$;-10.00$;115.26$;21$;12$;14$;485.24
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;0510$;Aceton 700ml plech$;ks$;-2.00$;46.12$;21$;8$;1$;7.70
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;2069$;Líh technickı 1l$;ks$;-2.00$;57.00$;21$;8$;1$;9.91
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;3858$;Lopatka plechová velká  24x23cm modrá /6$; $;-2.00$;39.77$;21$;48$;1$;6.91
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;1718$;Rıák na hùl DR 5216/861 22x7x5cm$;ks$;-2.00$;27.50$;21$;60$;1$;4.60
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;2087$;\o\Barva SU 2013/6401 4l/3,5l lutá$;ks$;-2.00$;995.60$;21$;0$;1$;172.90
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;5191$;\o\Barva SU 2013/8140/8141 3.5l èervená$;ks$;-2.00$;807.10$;21$;0$;1$;140.20
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;1574$;\o\Barva SU 2013/1000 4l/3.5l  bílá$;ks$;-2.00$;693.20$;21$;0$;1$;120.35
00041$;737816$;02676$;Benteler ÈR s.r.o.        CHRASTAVA$;4795$;\o\Barva RAL 6018 5l zelená,lesk$;ks$;-2.00$;1317.20$;21$;0$;1$;228.57
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;1086$;Krém na ruce Indulona mìsíèková 100g  /5$;ks$;-10.00$;25.78$;21$;25$;4$;23.28
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;1213$;Solvina PROFI 450ml abrazivní$;ks$;-10.00$;18.40$;21$;18$;2$;7.50
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;0378$;Ruèník froté Comfort 50x100cm modrı$;ks$;-10.00$;75.93$;21$;50$;4$;92.12
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;3212$;Repelent Diffusil DRY 100ml$;ks$;-10.00$;64.88$;21$;12$;2$;28.00
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;3710$;\o\Opalovací krem Atrid F30 75ml$;ks$;-10.00$;115.26$;21$;12$;2$;69.32
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;6016$;Prášek Persil 18dávek Color$;ks$;-10.00$;108.97$;21$;8$;4$;176.04
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;3288$;Vojenské leštidlo 250g èerné$;ks$;-10.00$;78.88$;21$;12$;2$;45.72
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;3415$;\o\Impregnace  Kiwi 200ml$;ks$;-10.00$;76.37$;21$;6$;8$;195.84
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;2152$;Peodorant do bot spray 150ml$;ks$;-10.00$;44.91$;21$;6$;4$;47.84
00042$;737816$;00187$;Severoèeská servisní a.s.        TU$;3676$;Toaletní papír 2vrs.160 Tento Bílı   19m$;rol$;-10.00$;4.84$;21$;64$;12$;16.32
00043$;737816$;02117$;OSAPO, s.r.o.$;4265$;Oprašovák tøíbarevnı$;ks$;8.00$;14.72$;21$;100$;1$;2.22
00044$;737816$;07977$;Intertell spol.s r.o.$;5265$;Prášek Bonux 60dávek Color$;ks$;0.00$;169.90$;21$;0$;1$;33.00
00044$;737816$;07977$;Intertell spol.s r.o.$;2712$;Prášek Bonux 66dávek Color Box$;ks$;0.00$;169.90$;21$;0$;1$;59.53
00044$;737816$;07977$;Intertell spol.s r.o.$;2627$;Prášek Persil 63dávek Color$;ks$;0.00$;239.90$;21$;0$;1$;45.40
00045$;737817$;01534$;Èipro B, v.o.s.$;5109$;Sùl posypová 25kg$;pyt$;7.00$;105.00$;21$;0$;40$;850.00
00046$;737817$;07059$;DINO SERVIS$;1213$;Solvina PROFI 450ml abrazivní$;ks$;0.00$;18.58$;21$;18$;18$;70.74
00046$;737817$;07059$;DINO SERVIS$;1143$;\O\Solvina gel 5kg$;ks$;0.00$;357.12$;21$;0$;1$;78.12
00047$;737817$;00737$;PEKM Kabeltechnik s.r.o.$;5281$;Dezinfekèní pøípravek na ruce 3l bezopl.$;kan$;-5.50$;178.81$;21$;0$;1$;48.43
00048$;737818$;02357$;Základní škola,Liberec,$;0532$;Savo  1,2l original obyè$;ks$;-5.00$;34.06$;21$;6$;120$;1360.80
00048$;737818$;02357$;Základní škola,Liberec,$;0542$;Savo plíseò MR 500ml$;ks$;-5.00$;52.32$;21$;20$;8$;120.40
00048$;737818$;02357$;Základní škola,Liberec,$;2165$;Koupelny Savo MR 500ml$;ks$;-5.00$;36.35$;21$;12$;32$;368.00
00048$;737818$;02357$;Základní škola,Liberec,$;3274$;Kuchynì Savo MR 500ml$;ks$;-5.00$;36.37$;21$;12$;24$;278.64
00048$;737818$;02357$;Základní škola,Liberec,$;1056$;Tekuté mıdlo 5l Vakavo Love Herbal bílé$;kan$;-5.00$;71.81$;21$;0$;17$;290.70
00048$;737818$;02357$;Základní škola,Liberec,$;2680$;Tekuté mıdlo 5l Isolda Antibakteriální$;kan$;-5.00$;266.93$;21$;0$;4$;262.60
00048$;737818$;02357$;Základní škola,Liberec,$;0820$;Univerzal Milit 5L lutı pìnivı$;kan$;-5.00$;69.23$;21$;0$;36$;593.64
00048$;737818$;02357$;Základní škola,Liberec,$;1088$;Cleamen 122 5l podlaha s leskem$;kan$;-5.00$;139.66$;21$;0$;20$;666.80
00048$;737818$;02357$;Základní škola,Liberec,$;0352$;Nádobí Jar 900ml Citron$;ks$;-5.00$;38.34$;21$;12$;55$;597.85
00048$;737818$;02357$;Základní škola,Liberec,$;3289$;WC èistiè Domestos 750ml Atlantic modrı$;ks$;-5.00$;31.42$;21$;20$;60$;596.40
00048$;737818$;02357$;Základní škola,Liberec,$;2984$;Fixinela 500ml$;ks$;-5.00$;25.38$;21$;21$;54$;388.26
00048$;737818$;02357$;Základní škola,Liberec,$;5468$;Univerzal Krystal 750ml modrı$;ks$;-5.00$;19.77$;21$;18$;70$;340.90
00048$;737818$;02357$;Základní škola,Liberec,$;0327$;Písek tekutı REAL 600g Klasik modrı$;ks$;-5.00$;25.43$;21$;18$;28$;173.32
00048$;737818$;02357$;Základní škola,Liberec,$;4303$;Toaletní papír Gigant 1vrs.240mm CLASSIC$;rol$;-5.00$;15.62$;21$;6$;48$;178.56
00048$;737818$;02357$;Základní škola,Liberec,$;5038$;Toaletní papír Gigant 1vrs.190mm CLASSIC$;rol$;-5.00$;9.92$;21$;6$;48$;111.36
00048$;737818$;02357$;Základní škola,Liberec,$;2174$;Toaletní papír 2vrs.1790 HarmPremi10/24m$;rol$;-5.00$;5.47$;21$;80$;80$;111.20
00048$;737818$;02357$;Základní škola,Liberec,$;6009$;Papírové ruèníky ZZ 1vr zelené$;kar$;-5.00$;199.54$;21$;0$;26$;1612.78
00048$;737818$;02357$;Základní škola,Liberec,$;0446$;Pytle 120L/60mi 70x110cm role-20ks èerná$;rol$;-5.00$;61.71$;21$;10$;58$;1059.66
00048$;737818$;02357$;Základní škola,Liberec,$;3142$;Sáèky do koše 60l 60x80 /10mi 20ks èernı$;rol$;-5.00$;15.62$;21$;50$;20$;72.40
00048$;737818$;02357$;Základní škola,Liberec,$;3142$;Sáèky do koše 60l 60x80 /10mi 20ks èernı$;rol$;-5.00$;15.62$;21$;50$;75$;271.50
00048$;737818$;02357$;Základní škola,Liberec,$;0230$;Sáèky do koše 30l 50x60 /10mi 50ks èerné$;rol$;-5.00$;22.32$;21$;20$;74$;467.68
00048$;737818$;02357$;Základní škola,Liberec,$;1305$;Smeták sálovı 80cm/IV$;ks$;-5.00$;214.07$;21$;0$;3$;148.95
00048$;737818$;02357$;Základní škola,Liberec,$;5089$;Zásobník ruèníky ZZ bílı CN 197 vìtší$;ks$;-5.00$;259.30$;21$;0$;3$;190.38
00048$;737818$;02357$;Základní škola,Liberec,$;5318$;Utìrka Švédská MMS 210g 30x30cm$;ks$;-5.00$;9.62$;21$;200$;20$;70.60
00048$;737818$;02357$;Základní škola,Liberec,$;2416$;Hadr na podlahu PETR 60x70cm oranovı$;ks$;-5.00$;12.05$;21$;100$;50$;153.50
00048$;737818$;02357$;Základní škola,Liberec,$;1013$;Hadr na podlahu PETR 60x70cm modrı$;ks$;-5.00$;13.85$;21$;100$;25$;82.75
00048$;737818$;02357$;Základní škola,Liberec,$;0552$;Krém na ruce Indulona A/64 modrá 100g /5$;ks$;-5.00$;27.94$;21$;25$;10$;79.30
00048$;737818$;02357$;Základní škola,Liberec,$;3141$;Drátìnka KOV støední kruh            /25$;ks$;-5.00$;4.96$;21$;500$;20$;25.20
00048$;737818$;02357$;Základní škola,Liberec,$;4463$;Drátìnka plast po 3ks Colored  8x3cm$;bal$;-5.00$;8.65$;21$;20$;30$;76.50
00048$;737818$;02357$;Základní škola,Liberec,$;3097$;Okna Cif 750ml MR$;ks$;-5.00$;48.04$;21$;6$;2$;22.88
00048$;737818$;02357$;Základní škola,Liberec,$;0813$;Ubrousky HARMONY Zelené 33x33cm 50ks$;ks$;-5.00$;11.87$;21$;28$;2$;5.74
00048$;737818$;02357$;Základní škola,Liberec,$;5168$;Gumové rukavice Economic L$;pár$;-5.00$;12.13$;21$;144$;14$;40.74
00048$;737818$;02357$;Základní škola,Liberec,$;2951$;Rukavice latex jednor.100ks L nepudr9012$;kra$;-5.00$;295.77$;21$;10$;10$;823.70
00048$;737818$;02357$;Základní škola,Liberec,$;2828$;Cilit Bang 750ml MR odmašovaè zelenı$;ks$;-5.00$;62.58$;21$;12$;10$;152.00
00048$;737818$;02357$;Základní škola,Liberec,$;0405$;abka 400g zmìkèovaè$;ks$;-5.00$;23.06$;21$;15$;12$;75.60
00049$;737818$;01568$;Nabídky pro zákazníky$;2989$;Nádobí Robeta 1L citrón$;ks$;0.00$;12.64$;21$;12$;1$;2.51
00049$;737818$;01568$;Nabídky pro zákazníky$;1464$;Nádobí Lena Industrial 5kg$;kan$;0.00$;49.25$;21$;0$;1$;13.25
00049$;737818$;01568$;Nabídky pro zákazníky$;5106$;Savo  1,2l Prim s vùní- Svìí$;ks$;0.00$;34.29$;21$;6$;1$;10.38
00049$;737818$;01568$;Nabídky pro zákazníky$;3777$;Krystal Sanan 5l dezinf. +plísnì s vuní$;kan$;0.00$;90.10$;21$;0$;1$;18.02
00049$;737818$;01568$;Nabídky pro zákazníky$;0614$;\o\Leštìnka Real prach 300ml pozor 1ks$;ks$;0.00$;30.33$;21$;0$;1$;7.18
00049$;737818$;01568$;Nabídky pro zákazníky$;0925$;Písek tekutı Primona 600g$;ks$;0.00$;13.05$;21$;25$;1$;2.55
00049$;737818$;01568$;Nabídky pro zákazníky$;3774$;Okna Primo 1l MR$;ks$;0.00$;16.58$;21$;12$;1$;4.58
00049$;737818$;01568$;Nabídky pro zákazníky$;0728$;Louh hydroxid sodnı 1kg$;ks$;0.00$;34.53$;21$;8$;1$;7.53
00049$;737818$;01568$;Nabídky pro zákazníky$;4788$;WC èistiè HIT 750ml Industrial$;ks$;0.00$;15.10$;21$;12$;1$;3.88
00049$;737818$;01568$;Nabídky pro zákazníky$;3719$;WC èistiè Krystal 750ml zelenı na kerami$;ks$;0.00$;27.95$;21$;17$;1$;5.59
00049$;737818$;01568$;Nabídky pro zákazníky$;5673$;Tekuté mıdlo 500ml Vione rùové$;ks$;0.00$;13.97$;21$;10$;1$;3.47
00049$;737818$;01568$;Nabídky pro zákazníky$;2450$;Møíka do pisoaru vonná *Cleamen*fialová$;Ks$;0.00$;36.01$;21$;12$;1$;9.49
00049$;737818$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00049$;737818$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00049$;737818$;01568$;Nabídky pro zákazníky$;5630$;Osvìovaè Gel Wind 150ml Citron$;ks$;0.00$;16.05$;21$;24$;1$;4.45
00049$;737818$;01568$;Nabídky pro zákazníky$;1770$;Osvìovaè spray Fresh Air 300ml Lily$;ks$;0.00$;16.44$;21$;12$;1$;5.53
00049$;737818$;01568$;Nabídky pro zákazníky$;5757$;Koupelny Krystal 750ml MR$;ks$;0.00$;36.21$;21$;18$;1$;7.24
00049$;737818$;01568$;Nabídky pro zákazníky$;3644$;Univerzal Primona 1L$;ks$;0.00$;14.38$;21$;12$;1$;5.46
00049$;737818$;01568$;Nabídky pro zákazníky$;3621$;Univerzal Hit Industry 5l$;kan$;0.00$;48.75$;21$;0$;1$;11.96
00049$;737818$;01568$;Nabídky pro zákazníky$;2218$;Toaletní papír 2vrs.1000 Max1603 Neut/69$;rol$;0.00$;7.94$;21$;20$;1$;1.67
00049$;737818$;01568$;Nabídky pro zákazníky$;3292$;Toaletní papír Gigant 2vrs.230 Celuloza$;rol$;0.00$;20.58$;21$;6$;1$;5.36
00049$;737818$;01568$;Nabídky pro zákazníky$;2797$;Mıdlo Solvina 100g$;ks$;0.00$;4.80$;21$;56$;1$;1.67
00049$;737818$;01568$;Nabídky pro zákazníky$;2613$;Krém na ruce Vakavo 100ml s glycerinem$;ks$;0.00$;8.52$;21$;25$;1$;1.99
00049$;737818$;01568$;Nabídky pro zákazníky$;2864$;Hadr na podlahu bílı MAXI Aratex 50x90cm$;ks$;0.00$;10.99$;21$;50$;1$;4.04
00049$;737818$;01568$;Nabídky pro zákazníky$;3943$;Utìrka Švédská MMS 210g 40x40cm modrá$;ks$;0.00$;11.76$;21$;200$;1$;2.46
00049$;737818$;01568$;Nabídky pro zákazníky$;5878$;Utìrka bavlna kostka 50x70cm$;ks$;0.00$;19.50$;21$;100$;1$;4.58
00050$;737818$;01568$;Nabídky pro zákazníky$;1418$;Toaletní papír 1vrs.400 Cerepa/Recy  30m$;rol$;0.00$;2.36$;21$;64$;1$;0.70
00050$;737818$;01568$;Nabídky pro zákazníky$;5988$;Toaletní papír Gigant 2vrs.190 Celuloza$;rol$;0.00$;15.62$;21$;6$;1$;4.77
00050$;737818$;01568$;Nabídky pro zákazníky$;2797$;Mıdlo Solvina 100g$;ks$;0.00$;4.80$;21$;56$;1$;1.67
00050$;737818$;01568$;Nabídky pro zákazníky$;0107$;Mazlavé mıdlo 9kg svìtlé$;kan$;0.00$;184.28$;21$;0$;1$;73.47
00050$;737818$;01568$;Nabídky pro zákazníky$;0387$;Okna Iron 500ml industrial$;ks$;0.00$;12.22$;21$;8$;1$;2.52
00050$;737818$;01568$;Nabídky pro zákazníky$;3621$;Univerzal Hit Industry 5l$;kan$;0.00$;48.75$;21$;0$;1$;11.96
00050$;737818$;01568$;Nabídky pro zákazníky$;6009$;Papírové ruèníky ZZ 1vr zelené$;kar$;0.00$;190.04$;21$;0$;1$;52.53
00050$;737818$;01568$;Nabídky pro zákazníky$;2189$;Hùl DR 140cm prùmìr 24mm$;ks$;0.00$;35.89$;21$;0$;1$;7.18
00050$;737818$;01568$;Nabídky pro zákazníky$;1133$;Krezosan Fresh Plus 950ml dezinf.bezchlo$;ks$;0.00$;54.46$;21$;12$;1$;13.51
00050$;737818$;01568$;Nabídky pro zákazníky$;0672$;Wectol koupelna a WC 750ml$;ks$;0.00$;30.97$;21$;12$;1$;6.98
00050$;737818$;01568$;Nabídky pro zákazníky$;0925$;Písek tekutı Primona 600g$;ks$;0.00$;13.05$;21$;25$;1$;2.55
00050$;737818$;01568$;Nabídky pro zákazníky$;3474$;Sáèky do koše 60l 63x74 /7mi 50ks bílı$;rol$;0.00$;16.23$;21$;40$;1$;3.73
00050$;737818$;01568$;Nabídky pro zákazníky$;1586$;Hadr na podlahu bílı Aratex 2 50x60cm$;ks$;0.00$;7.73$;21$;50$;1$;2.08
00050$;737818$;01568$;Nabídky pro zákazníky$;2403$;Gumové rukavice DOVOZ è.10-XL        /12$;pár$;0.00$;10.14$;21$;240$;1$;2.34
00050$;737818$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00051$;737818$;01394$;Krajské øeditelství policie ÈR   LB$;0693$;Pytle 120L/200mi 70x110cm èernı 1ks$;ks$;0.00$;10.37$;21$;25$;100$;218.00
00051$;737818$;01394$;Krajské øeditelství policie ÈR   LB$;2003$;Ubrousky 1vr.33x33cm 100ks bílé$;ks$;0.00$;11.02$;21$;36$;288$;639.36
00052$;737822$;01118$;Sklostroj Turnov CZ, s.r.o.$;3607$;Papírové ruèníky ZZ 2vr 1193 celuloz 150$;ks$;0.00$;18.59$;21$;20$;1$;3.84
00052$;737822$;01118$;Sklostroj Turnov CZ, s.r.o.$;4263$;Papírové ruèníky ZZ 2vr Harm.1614 rec150$;ks$;0.00$;13.75$;21$;20$;1$;2.30
00052$;737822$;01118$;Sklostroj Turnov CZ, s.r.o.$;5913$;Papírové ruèníky ZZ 2vr Katrin 65944 bíl$;ks$;0.00$;18.42$;21$;20$;1$;3.92
00052$;737822$;01118$;Sklostroj Turnov CZ, s.r.o.$;4056$;Papírové ruèníky ZZ 2vr.60116 celuloza$;bal$;0.00$;14.85$;21$;20$;1$;3.45
